destination,rating,text,date
Lachung,3,Decent spot in Lachung. Yumthang Valley of Flowers is worth checking out near Zero point snow peak edge if you have extra time on your hands.,2026-07-10
Lachung,4,Zero Point Yumesamdong Snow Peak is a must-see in Lachung. Smooth entry process near Yumthang valley flower trail and wonderful photo opportunities all around.,2026-08-13
Lachung,4,Great experience at Lachung Monastery. Well-kept gardens near Zero point snow peak edge and clear signage made our visit to Lachung very comfortable.,2026-09-16
Lachung,4,Thoroughly enjoyed our visit to Homestay Traditional Sikkimese Kitchen Restaurant. Peaceful atmosphere near valley river wooden bridge and very welcoming local staff in Lachung.,2026-10-19
Lachung,5,Magical visit to Yumthang Valley of Flowers. The panoramic vista from Yumthang valley flower trail in Lachung is something we will cherish forever.,2026-11-22
Lachung,5,An absolute jewel in Lachung! We spent hours admiring Zero Point Yumesamdong Snow Peak and walking along Zero point snow peak edge. Simply incredible.,2026-12-25
Kaziranga,1,Enjoying the view from Kaziranga Central Range Kohora Safari was a waste of effort as entry gates near safari jeep gate in Kaziranga were choked with unmanaged vehicles.,2026-01-20
Kaziranga,1,"Poorly maintained facilities around Kaziranga National Orchid Park. The restrooms near Central range safari track in Kaziranga were shut down, causing massive inconvenience.",2026-02-23
Kaziranga,2,"Decent architectural features at Western Range Bagori Rhino Zone, but loud commercial stalls right next to Orchid park exhibition hall in Kaziranga spoil the charm.",2026-03-26
Kaziranga,2,The environment around Maihang Assamese Ethnic Thali Restaurant was far too noisy. We ordered Assamese fish thali in Kaziranga but couldn't eat peacefully due to crowds.,2026-04-02
Kaziranga,3,"Standard sight visit to Eastern Range Agratoli Waterfowl Zone in Kaziranga. The area around Central range safari track is clean, though seating is somewhat limited.",2026-05-05
Kaziranga,3,"Pretty location at Burapahar Range Trekking Trail in Kaziranga. The walk along safari jeep gate was pleasant, though visitor amenities are basic.",2026-06-08
Kaziranga,3,Quiet evening visit to Kaziranga Central Range Kohora Safari. Lighting around Orchid park exhibition hall in Kaziranga makes for a nice ambient stroll.,2026-07-11
Kaziranga,4,Very positive experience visiting Kaziranga National Orchid Park. The historical grounds near Central range safari track in Kaziranga are beautifully preserved.,2026-08-14
Kaziranga,4,Splendid afternoon visit to Western Range Bagori Rhino Zone. Enjoyed fresh Assamese fish thali at a nearby cafe after walking around Orchid park exhibition hall in Kaziranga.,2026-09-17
Kaziranga,4,Wonderful morning walk at Maihang Assamese Ethnic Thali Restaurant. The views over Kaziranga from the main deck near safari jeep gate were top notch.,2026-10-20
Kaziranga,5,Pure bliss at Kaziranga Central Range Kohora Safari! The morning light reflecting over Central range safari track in Kaziranga created a postcard-perfect memory.,2026-11-23
Kaziranga,5,Unmatched beauty at Kaziranga National Orchid Park. Seeing the sunrise over Orchid park exhibition hall in Kaziranga was the single best moment of our vacation.,2026-12-26
Majuli,1,Walking down to Kamalabari Satra Vaishnavite Monastery left us stranded in midday heat as traffic near brahmaputra ferry bank in Majuli ground to a complete halt.,2026-01-21
Majuli,1,Horrible entry process at Auniati Satra Museum Artifacts. Staff near Kamalabari satra prayer hall in Majuli were rude and unable to manage the weekend crowd.,2026-02-24
Majuli,2,Slightly underwhelming visit to Samaguri Satra Mask Making Workshop. The area around Samaguri mask workshop yard in Majuli was quite noisy and littered with flyers.,2026-03-27
Majuli,2,Underwhelming food stop near Majuli Tribal Kitchen Fish Thali Restaurant. The famous Tribal fish curry in Majuli did not live up to the hype and prices were inflated.,2026-04-03
Majuli,3,"Fair experience at Bengenati Satra Historic Collection. Good view of Kamalabari satra prayer hall from the upper deck in Majuli, but expected more historical information.",2026-05-06
Majuli,3,Fine place to stop by on your way through Majuli. Garmur Satra Vaishnavite Center is pleasant in the late afternoon.,2026-06-09
Majuli,3,Satisfactory stop at Kamalabari Satra Vaishnavite Monastery. Enjoyed a quick cold drink near Samaguri mask workshop yard while taking in the Majuli view.,2026-07-12
Majuli,4,Delightful morning spent at Auniati Satra Museum Artifacts. The cool air near Kamalabari satra prayer hall in Majuli made the walk extremely refreshing.,2026-08-15
Majuli,4,High quality experience at Samaguri Satra Mask Making Workshop. The sunset view over Samaguri mask workshop yard in Majuli was absolutely stunning.,2026-09-18
Majuli,4,Highly rated stop for a reason! Majuli Tribal Kitchen Fish Thali Restaurant in Majuli offers great vantage points and tasty Tribal fish curry nearby.,2026-10-21
Majuli,5,Magnificent attraction! Kamalabari Satra Vaishnavite Monastery in Majuli represents the very best of Assam heritage and natural beauty.,2026-11-24
Majuli,5,Spectacular visit to Auniati Satra Museum Artifacts! The serene atmosphere around Samaguri mask workshop yard in Majuli made us want to stay all day.,2026-12-27
Tirthan Valley,1,Climbing up to Great Himalayan National Park Trek Entrance proved to be an unpleasant hassle due to aggressive hawkers and parking chaos along riverbank pebble path in Tirthan Valley.,2026-01-22
Tirthan Valley,1,"Avoid visiting Choie Waterfall Hike with senior citizens. The queue near Himalayan park trek entrance in Tirthan Valley was crammed, hot, and lacked any seating.",2026-02-25
Tirthan Valley,2,"Mediocre experience at Jibhi Waterfall & Wooden Bridge. The view toward Jibhi waterfall wooden bridge in Tirthan Valley was nice, but pushy local guides kept interrupting us.",2026-03-01
Tirthan Valley,2,Long queues at the eateries near Trout House Grill Restaurant. We waited nearly an hour just to get a plate of Trout house grilled fish in Tirthan Valley.,2026-04-04
Tirthan Valley,3,"Average evening walk around Chehni Kothi Ancient Timber Tower. The breeze near Himalayan park trek entrance in Tirthan Valley was pleasant, but crowd noise was high.",2026-05-07
Tirthan Valley,3,Relaxing 45 minutes spent around Serolsar Lake Jalori Pass Hike. Nice view of Himalayan park trek entrance in Tirthan Valley if you visit around 5 PM.,2026-06-10
Tirthan Valley,3,Pleasant grounds at Great Himalayan National Park Trek Entrance. The short walk from Jibhi waterfall wooden bridge in Tirthan Valley was easy and breezy.,2026-07-13
Tirthan Valley,4,Impressed with the upkeep of Choie Waterfall Hike. Walking through the gardens near Himalayan park trek entrance in Tirthan Valley was delightful.,2026-08-16
Tirthan Valley,4,Memorable cultural stop at Jibhi Waterfall & Wooden Bridge. Local guide near Jibhi waterfall wooden bridge in Tirthan Valley gave us fascinating historical facts.,2026-09-19
Tirthan Valley,4,Charming experience at Trout House Grill Restaurant. Walking down riverbank pebble path towards the main view in Tirthan Valley was super scenic.,2026-10-22
Tirthan Valley,5,Incredible experience from start to finish. Great Himalayan National Park Trek Entrance in Tirthan Valley offers breathtaking views near Himalayan park trek entrance.,2026-11-25
Tirthan Valley,5,"World-class sight! Choie Waterfall Hike in Tirthan Valley is incredibly peaceful, spotless, and offers divine views near Jibhi waterfall wooden bridge.",2026-12-01
Ziro,1,Renting a scooter for Apatani Tribal Village Hong Walk was overshadowed by filthy litter and lack of basic visitor management near pine grove walk in Ziro.,2026-01-23
Ziro,1,"Frustrating visit to Tarin Fish Farm Paddy Field. Online tickets were not honored at Hong Apatani village trail in Ziro, forcing everyone into a slow cash line.",2026-02-26
Ziro,2,"Kile Pakho Ridge Viewpoint is okay for a quick photo stop, but facilities around Kile Pakho ridge viewpoint in Ziro desperately need better upkeep.",2026-03-02
Ziro,2,Mediocre food experience near Ziro Valley Local Kitchen Rice Wine & Food. The local Local rice wine dish in Ziro was disappointing given the high tourist price charged.,2026-04-05
Ziro,3,Worth a brief 30-minute stop at Meghna Cave Temple Ancient Shrine. The spot near Hong Apatani village trail in Ziro offers nice angles for casual photographs.,2026-05-08
Ziro,3,Convenient roadside stop at Talley Valley Wildlife Sanctuary Entrance in Ziro. Good spot to stretch your legs and try local snacks.,2026-06-11
Ziro,3,Solid 3-star experience at Apatani Tribal Village Hong Walk. Good photo point near Kile Pakho ridge viewpoint in Ziro without overwhelming crowds.,2026-07-14
Ziro,4,Wonderful stop on our Arunachal Pradesh itinerary! Tarin Fish Farm Paddy Field in Ziro offers great views and rich cultural insights.,2026-08-17
Ziro,4,Very clean and organized attraction. Kile Pakho Ridge Viewpoint in Ziro exceeded our expectations with great views of Kile Pakho ridge viewpoint.,2026-09-20
Ziro,4,"Great photo spot in Ziro. Ziro Valley Local Kitchen Rice Wine & Food was clean, peaceful, and easily accessible along pine grove walk.",2026-10-23
Ziro,5,A masterclass in natural beauty! Apatani Tribal Village Hong Walk in Ziro completely blew us away with its peaceful vibes.,2026-11-26
Ziro,5,"Top recommendation for Arunachal Pradesh! Tarin Fish Farm Paddy Field in Ziro is magical, serene, and easily our favorite place.",2026-12-02
Hamirpur,1,Taking a auto to Tauni Devi Temple Shrine was a frustrating ordeal — heavy gridlock along hill station road in Hamirpur cost us two hours of precious time.,2026-01-24
Hamirpur,1,Unorganized visitor queues near Tauni Devi temple shrine path completely ruined our time at Sujanpur Tira Fort Ruins in Hamirpur. Restroom facilities were in terrible shape.,2026-02-27
Hamirpur,2,"Although Gasota Mahadev Temple Pond holds historic value, aggressive street hawkers near Sujanpur Tira fort ramparts in Hamirpur made it hard to enjoy a quiet walk.",2026-03-03
Hamirpur,2,Long waiting lines outside Himachal Rasoi Restaurant Hamirpur left us exhausted. The Himachali dham thali served near hill station road in Hamirpur was overpriced and bland.,2026-04-06
Hamirpur,3,"Spent roughly 40 minutes around Awah Devi Temple Hill Peak in Hamirpur. The perspective towards Tauni Devi temple shrine path was decent, though afternoon heat was oppressive.",2026-05-09
Hamirpur,3,Checking out Deotsidh Baba Balak Nath Cave Temple makes for a fine brief stop in Hamirpur. Limited vehicle parking near hill station road can be tricky during weekends.,2026-06-12
Hamirpur,3,A fair overall visit to Tauni Devi Temple Shrine. Surrounding views near Sujanpur Tira fort ramparts in Hamirpur are pleasant enough if you are staying nearby.,2026-07-15
Hamirpur,4,Thoroughly enjoyed our visit to Sujanpur Tira Fort Ruins! The clean pathways around Tauni Devi temple shrine path made our excursion in Hamirpur very pleasant.,2026-08-18
Hamirpur,4,Tasted incredible Himachali dham thali right beside Gasota Mahadev Temple Pond. Pairing a good local meal with exploring Sujanpur Tira fort ramparts was a high point in Hamirpur.,2026-09-21
Hamirpur,4,Stunning panoramic lighting at Himachal Rasoi Restaurant Hamirpur around 8:15 AM before afternoon mist settled over Hamirpur. Definitely arrive early.,2026-10-24
Hamirpur,5,"Absolute crown jewel of our journey in Himachal Pradesh! Tauni Devi Temple Shrine in Hamirpur is remarkably serene, pristine, and full of character.",2026-11-27
Hamirpur,5,"Experiencing Sujanpur Tira Fort Ruins in Hamirpur at 7 AM was pure bliss — quiet morning air, glowing sunlight over Sujanpur Tira fort ramparts, and zero crowds.",2026-12-03
Matheran,1,Boarding the ferry for Panorama Point Sunset Edge turned into a nightmare because parking was non-existent along red dirt trail in Matheran.,2026-01-25
Matheran,1,Filthy restroom facilities and zero drinking water booths near Echo Point Valley Sound Echo made our visit to Matheran extremely unpleasant for the family.,2026-02-01
Matheran,2,"The view from Charlotte Lake Dam is decent, but persistent vendors along red dirt trail in Matheran ruin the peaceful atmosphere.",2026-03-04
Matheran,2,We waited over 45 minutes for a table near Shabbir's Biryani House Restaurant. Service was overwhelmed and the local Biryani house thali in Matheran felt rushed.,2026-04-07
Matheran,3,"Decent stop at Louisa Point Precipice in Matheran. The view towards Panorama point sunset ledge was nice, though foggy weather blocked peak visibility.",2026-05-10
Matheran,3,Good atmosphere around Panorama point sunset ledge in Matheran. We stopped by One Tree Hill Point Ridge before lunch and enjoyed a brief walk.,2026-06-13
Matheran,3,"A standard visit to Panorama Point Sunset Edge. The nearby Biryani house thali in Matheran was satisfying, and the location near Charlotte lake dam walkway is easy to find.",2026-07-16
Matheran,4,Really enjoyed our time at Echo Point Valley Sound Echo! The surroundings near Panorama point sunset ledge in Matheran were clean and very well maintained.,2026-08-19
Matheran,4,Had a fantastic afternoon exploring Charlotte Lake Dam. The atmosphere near Charlotte lake dam walkway in Matheran was energetic and lively.,2026-09-22
Matheran,4,Impressive site! Shabbir's Biryani House Restaurant is definitely one of the top attractions in Matheran. Arrive early to beat the heat.,2026-10-25
Matheran,5,Absolute perfection! Panorama Point Sunset Edge completely exceeded our expectations. The morning views over Panorama point sunset ledge in Matheran were breathtaking.,2026-11-01
Matheran,5,Breathtaking scenery and incredible heritage! Echo Point Valley Sound Echo in Matheran is an absolute masterpiece. Must visit early morning.,2026-12-04
Mount Abu,1,Queuing up at Dilwara Jain Temples Marble Carvings was ruined by chaotic traffic and greedy cab drivers demanding triple rates near sunset point path in Mount Abu.,2026-01-26
Mount Abu,1,Ticket counter queues at Nakki Lake Boating Promenades moved at a crawl. We waited 75 minutes in the heat outside Dilwara temple marble hall in Mount Abu.,2026-02-02
Mount Abu,2,"Visited Guru Shikhar Peak Summit around midday. While the structure is impressive, parking near Nakki lake pedal boat dock in Mount Abu was disorganized.",2026-03-05
Mount Abu,2,Food stalls near Mulberry Tree Restaurant Mount Abu charge double the normal rate for basic meals. Local authorities in Mount Abu should monitor this.,2026-04-08
Mount Abu,3,"Visited Achalgarh Fort & Shiv Temple in the afternoon. Pleasant breeze along sunset point path, but commercial stalls near Dilwara temple marble hall in Mount Abu are growing.",2026-05-11
Mount Abu,3,"Peace Park Brahma Kumaris Garden offers nice photo opportunities. It gets busy after 4 PM, so plan your visit to Mount Abu accordingly.",2026-06-14
Mount Abu,3,Dilwara Jain Temples Marble Carvings is fine for a quick one-hour visit. Beautiful lighting in late afternoon around Nakki lake pedal boat dock in Mount Abu.,2026-07-17
Mount Abu,4,Great morning walk around Nakki Lake Boating Promenades. We arrived at 8 AM and got fantastic clear views of Dilwara temple marble hall before crowds arrived in Mount Abu.,2026-08-20
Mount Abu,4,Loved the architecture and scale of Guru Shikhar Peak Summit. A very memorable highlight of our travel through Rajasthan and Mount Abu.,2026-09-23
Mount Abu,4,We spent over two hours at Mulberry Tree Restaurant Mount Abu and loved every minute. The view towards sunset point path in Mount Abu is spectacular.,2026-10-26
Mount Abu,5,"The highlight of our entire trip to Rajasthan! Dilwara Jain Temples Marble Carvings in Mount Abu is pristine, quiet at sunrise, and deeply atmospheric.",2026-11-02
Mount Abu,5,"Pure bliss at Nakki Lake Boating Promenades! The morning mist hovering over Nakki lake pedal boat dock in Mount Abu created a surreal, postcard-perfect scene.",2026-12-05
Thekkady,1,Sitting near Periyar Wildlife Sanctuary Lake Boating became stressful when vehicle queues backed up for three kilometers approaching spice plantation walk in Thekkady.,2026-01-27
Thekkady,1,Terrible crowd management at Kadathanadan Kalari Centre Martial Arts in Thekkady. People were pushing near Periyar lake boat landing without any security or staff intervention.,2026-02-03
Thekkady,2,"Elephant Junction Plantation has local significance, but the surrounding area in Thekkady is overcrowded and lacks proper seating facilities near Kadathanadan Kalari show stage.",2026-03-06
Thekkady,2,Disappointed by the food quality near Grandma's Cafe & Restaurant Thekkady. Our order of Grandma cafe spice tea in Thekkady took forever and arrived lukewarm.,2026-04-09
Thekkady,3,Pandikuzhi Viewpoint Waterfall is a fair inclusion in a Thekkady itinerary. Spent about 45 minutes here exploring the grounds near Periyar lake boat landing.,2026-05-12
Thekkady,3,Sampled Grandma cafe spice tea near Chellarkovil Eco Tourism Viewpoint which was quite tasty. The sight itself in Thekkady is small but well-located.,2026-06-15
Thekkady,3,Walked around Periyar Wildlife Sanctuary Lake Boating after visiting Kadathanadan Kalari show stage. Good place for families traveling through Kerala.,2026-07-18
Thekkady,4,Highly recommend visiting Kadathanadan Kalari Centre Martial Arts when in Thekkady. The guided walk around Periyar lake boat landing provided great local history of Kerala.,2026-08-21
Thekkady,4,Tasted delicious authentic Grandma cafe spice tea near Elephant Junction Plantation. Combining lunch with visiting Kadathanadan Kalari show stage made for a perfect afternoon in Thekkady.,2026-09-24
Thekkady,4,Excellent stop in Kerala. The path leading to Grandma's Cafe & Restaurant Thekkady from spice plantation walk was lined with vibrant local shops selling Grandma cafe spice tea in Thekkady.,2026-10-27
Thekkady,5,Unforgettable experience at Periyar Wildlife Sanctuary Lake Boating. Sitting near Periyar lake boat landing in Thekkady with a warm cup of tea was pure magic.,2026-11-03
Thekkady,5,"Flawless trip to Kadathanadan Kalari Centre Martial Arts. Friendly locals in Thekkady, delicious Grandma cafe spice tea nearby, and pristine surroundings around Kadathanadan Kalari show stage.",2026-12-06
Shimla,1,Relaxing by Shimla Ridge & Christ Church was completely disorganized with cars parked bumper-to-bumper all down heritage mall road in Shimla.,2026-01-01
Shimla,1,Extremely unhygienic conditions near Jakhoo Temple Hanuman Statue. Trash was overflowing around Shimla Ridge Christ Church plaza and public amenities in Shimla were broken.,2026-02-04
Shimla,2,"Okay place if you are nearby, but don't make a long trip for Viceregal Lodge Indian Institute of Advanced Study. The food options near Jakhoo temple Hanuman stairs in Shimla were average at best.",2026-03-07
Shimla,2,Overpriced dining options near The Devicos Restaurant & Bar. We paid ₹600 for a simple plate of Devicos coffee in Shimla that tasted very average.,2026-04-10
Shimla,3,Nice spot for a quick photo at Kufri Adventure Park Snow Point. Make sure to carry your own water as shops near Shimla Ridge Christ Church plaza in Shimla are pricey.,2026-05-13
Shimla,3,"Spent a relaxed hour at Tara Devi Temple Hilltop. Nothing extraordinary, but a peaceful spot near Shimla Ridge Christ Church plaza away from main city noise in Shimla.",2026-06-16
Shimla,3,Fairly pleasant surroundings at Shimla Ridge & Christ Church. The breeze from heritage mall road in Shimla was refreshing on a warm day.,2026-07-19
Shimla,4,Beautiful spot! Loved the fresh Devicos coffee served at the small eatery right outside Jakhoo Temple Hanuman Statue in Shimla.,2026-08-22
Shimla,4,Very scenic surroundings at Viceregal Lodge Indian Institute of Advanced Study! Walking along heritage mall road as the sun set over Jakhoo temple Hanuman stairs in Shimla was delightful.,2026-09-25
Shimla,4,Beautiful lighting for photography at The Devicos Restaurant & Bar around 5 PM. A charming place in Shimla that shouldn't be missed.,2026-10-01
Shimla,5,10/10 destination! Shimla Ridge & Christ Church in Shimla is stunningly beautiful. Everything from the local Devicos coffee to the scenery was top tier.,2026-11-04
Shimla,5,Outstanding highlight of Himachal Pradesh! Jakhoo Temple Hanuman Statue in Shimla offers unbelievable views and a rich cultural experience.,2026-12-07
Nainital,1,Hanging out around Naini Lake Boating Club resulted in a 90-minute delay due to narrow road bottlenecks along mallital lakeside walkway in Nainital.,2026-01-02
Nainital,1,"Disappointing experience at Naina Devi Temple Complex. We stood in a chaotic, unshaded line near Naini lake pedalo pier in Nainital for over an hour.",2026-02-05
Nainital,2,Extremely crowded near Snow view cable car top. We could barely get a decent photo of Snow View Point Cable Car without dozens of tourists in frame.,2026-03-08
Nainital,2,Extremely slow service near Machan Restaurant Mall Road Nainital. Finding a clean table near mallital lakeside walkway in Nainital was a struggle during peak lunch hours.,2026-04-11
Nainital,3,"Mixed feelings about Tiffin Top Dorothy's Seat Hike. The landscape near Naini lake pedalo pier is beautiful, but the approach road from Nainital town needs repairs.",2026-05-14
Nainital,3,Reasonable experience at Bhimtal Lake Butterfly Conservatory. Parking near mallital lakeside walkway in Nainital was manageable during weekday morning hours.,2026-06-17
Nainital,3,Decent spot in Nainital. Naini Lake Boating Club is worth checking out near Snow view cable car top if you have extra time on your hands.,2026-07-20
Nainital,4,Naina Devi Temple Complex is a must-see in Nainital. Smooth entry process near Naini lake pedalo pier and wonderful photo opportunities all around.,2026-08-23
Nainital,4,Great experience at Snow View Point Cable Car. Well-kept gardens near Snow view cable car top and clear signage made our visit to Nainital very comfortable.,2026-09-26
Nainital,4,Thoroughly enjoyed our visit to Machan Restaurant Mall Road Nainital. Peaceful atmosphere near mallital lakeside walkway and very welcoming local staff in Nainital.,2026-10-02
Nainital,5,Magical visit to Naini Lake Boating Club. The panoramic vista from Naini lake pedalo pier in Nainital is something we will cherish forever.,2026-11-05
Nainital,5,An absolute jewel in Nainital! We spent hours admiring Naina Devi Temple Complex and walking along Snow view cable car top. Simply incredible.,2026-12-08
Kodaikanal,1,Watching sunset at Kodai Lake Pedalo Boating was a waste of effort as entry gates near pine forest trail in Kodaikanal were choked with unmanaged vehicles.,2026-01-03
Kodaikanal,1,"Poorly maintained facilities around Coaker's Walk Valley Trail. The restrooms near Kodai lake boat jetty in Kodaikanal were shut down, causing massive inconvenience.",2026-02-06
Kodaikanal,2,"Decent architectural features at Pillar Rocks Viewpoint Clifftop, but loud commercial stalls right next to Coaker's walk valley cliff in Kodaikanal spoil the charm.",2026-03-09
Kodaikanal,2,The environment around Altaf's Cafe Middle Eastern Restaurant was far too noisy. We ordered Altaf's pita bread in Kodaikanal but couldn't eat peacefully due to crowds.,2026-04-12
Kodaikanal,3,"Standard sight visit to Bryant Park Botanical Display in Kodaikanal. The area around Kodai lake boat jetty is clean, though seating is somewhat limited.",2026-05-15
Kodaikanal,3,"Pretty location at Silver Cascade Falls Lookout in Kodaikanal. The walk along pine forest trail was pleasant, though visitor amenities are basic.",2026-06-18
Kodaikanal,3,Quiet evening visit to Kodai Lake Pedalo Boating. Lighting around Coaker's walk valley cliff in Kodaikanal makes for a nice ambient stroll.,2026-07-21
Kodaikanal,4,Very positive experience visiting Coaker's Walk Valley Trail. The historical grounds near Kodai lake boat jetty in Kodaikanal are beautifully preserved.,2026-08-24
Kodaikanal,4,Splendid afternoon visit to Pillar Rocks Viewpoint Clifftop. Enjoyed fresh Altaf's pita bread at a nearby cafe after walking around Coaker's walk valley cliff in Kodaikanal.,2026-09-27
Kodaikanal,4,Wonderful morning walk at Altaf's Cafe Middle Eastern Restaurant. The views over Kodaikanal from the main deck near pine forest trail were top notch.,2026-10-03
Kodaikanal,5,Pure bliss at Kodai Lake Pedalo Boating! The morning light reflecting over Kodai lake boat jetty in Kodaikanal created a postcard-perfect memory.,2026-11-06
Kodaikanal,5,Unmatched beauty at Coaker's Walk Valley Trail. Seeing the sunrise over Coaker's walk valley cliff in Kodaikanal was the single best moment of our vacation.,2026-12-09
Chikmagalur,1,Catching sunrise near Mullayanagiri Peak Summit Hike left us stranded in midday heat as traffic near estate coffee track in Chikmagalur ground to a complete halt.,2026-01-04
Chikmagalur,1,Horrible entry process at Baba Budangiri Shrine Range. Staff near Mullayanagiri peak summit trek in Chikmagalur were rude and unable to manage the weekend crowd.,2026-02-07
Chikmagalur,2,Slightly underwhelming visit to Hebbe Falls Jeep Trek. The area around Hebbe falls jeep trail in Chikmagalur was quite noisy and littered with flyers.,2026-03-10
Chikmagalur,2,Underwhelming food stop near Town Canteen Masala Dosa Restaurant. The famous Town canteen dosa in Chikmagalur did not live up to the hype and prices were inflated.,2026-04-13
Chikmagalur,3,"Fair experience at Jhari Waterfalls Dhab Dhabe. Good view of Mullayanagiri peak summit trek from the upper deck in Chikmagalur, but expected more historical information.",2026-05-16
Chikmagalur,3,Fine place to stop by on your way through Chikmagalur. Bhadra Wildlife Sanctuary Safari Gate is pleasant in the late afternoon.,2026-06-19
Chikmagalur,3,Satisfactory stop at Mullayanagiri Peak Summit Hike. Enjoyed a quick cold drink near Hebbe falls jeep trail while taking in the Chikmagalur view.,2026-07-22
Chikmagalur,4,Delightful morning spent at Baba Budangiri Shrine Range. The cool air near Mullayanagiri peak summit trek in Chikmagalur made the walk extremely refreshing.,2026-08-25
Chikmagalur,4,High quality experience at Hebbe Falls Jeep Trek. The sunset view over Hebbe falls jeep trail in Chikmagalur was absolutely stunning.,2026-09-01
Chikmagalur,4,Highly rated stop for a reason! Town Canteen Masala Dosa Restaurant in Chikmagalur offers great vantage points and tasty Town canteen dosa nearby.,2026-10-04
Chikmagalur,5,Magnificent attraction! Mullayanagiri Peak Summit Hike in Chikmagalur represents the very best of Karnataka heritage and natural beauty.,2026-11-07
Chikmagalur,5,Spectacular visit to Baba Budangiri Shrine Range! The serene atmosphere around Hebbe falls jeep trail in Chikmagalur made us want to stay all day.,2026-12-10
Gokarna,1,Walking through Om Beach Sunset Cove proved to be an unpleasant hassle due to aggressive hawkers and parking chaos along kudle cliff path in Gokarna.,2026-01-05
Gokarna,1,"Avoid visiting Mahabaleshwar Temple Shiva Linga with senior citizens. The queue near Om beach sunset rocks in Gokarna was crammed, hot, and lacked any seating.",2026-02-08
Gokarna,2,"Mediocre experience at Kudle Beach Shacks. The view toward Mahabaleshwar temple queue hall in Gokarna was nice, but pushy local guides kept interrupting us.",2026-03-11
Gokarna,2,Long queues at the eateries near Namaste Cafe Beach Restaurant. We waited nearly an hour just to get a plate of Namaste cafe pizza in Gokarna.,2026-04-14
Gokarna,3,"Average evening walk around Half Moon Beach Secluded Cove. The breeze near Om beach sunset rocks in Gokarna was pleasant, but crowd noise was high.",2026-05-17
Gokarna,3,Relaxing 45 minutes spent around Paradise Beach Rocky Shore. Nice view of Om beach sunset rocks in Gokarna if you visit around 5 PM.,2026-06-20
Gokarna,3,Pleasant grounds at Om Beach Sunset Cove. The short walk from Mahabaleshwar temple queue hall in Gokarna was easy and breezy.,2026-07-23
Gokarna,4,Impressed with the upkeep of Mahabaleshwar Temple Shiva Linga. Walking through the gardens near Om beach sunset rocks in Gokarna was delightful.,2026-08-26
Gokarna,4,Memorable cultural stop at Kudle Beach Shacks. Local guide near Mahabaleshwar temple queue hall in Gokarna gave us fascinating historical facts.,2026-09-02
Gokarna,4,Charming experience at Namaste Cafe Beach Restaurant. Walking down kudle cliff path towards the main view in Gokarna was super scenic.,2026-10-05
Gokarna,5,Incredible experience from start to finish. Om Beach Sunset Cove in Gokarna offers breathtaking views near Om beach sunset rocks.,2026-11-08
Gokarna,5,"World-class sight! Mahabaleshwar Temple Shiva Linga in Gokarna is incredibly peaceful, spotless, and offers divine views near Mahabaleshwar temple queue hall.",2026-12-11
Jim Corbett,1,Hiking up to Dhikala Zone Forest Safari Entrance was overshadowed by filthy litter and lack of basic visitor management near kosi river bank in Jim Corbett.,2026-01-06
Jim Corbett,1,"Frustrating visit to Corbett Waterfalls Ramnagar. Online tickets were not honored at Dhikala safari jungle gate in Jim Corbett, forcing everyone into a slow cash line.",2026-02-09
Jim Corbett,2,"Garjiya Devi Temple Riverbed is okay for a quick photo stop, but facilities around Garjiya temple riverbed steps in Jim Corbett desperately need better upkeep.",2026-03-12
Jim Corbett,2,Mediocre food experience near Corbett Grill Kumaoni Thali Restaurant. The local Corbett grill meal in Jim Corbett was disappointing given the high tourist price charged.,2026-04-15
Jim Corbett,3,Worth a brief 30-minute stop at Bijrani Safari Gate Ramnagar. The spot near Dhikala safari jungle gate in Jim Corbett offers nice angles for casual photographs.,2026-05-18
Jim Corbett,3,Convenient roadside stop at Sitabani Temple Forest Reserve in Jim Corbett. Good spot to stretch your legs and try local snacks.,2026-06-21
Jim Corbett,3,Solid 3-star experience at Dhikala Zone Forest Safari Entrance. Good photo point near Garjiya temple riverbed steps in Jim Corbett without overwhelming crowds.,2026-07-24
Jim Corbett,4,Wonderful stop on our Uttarakhand itinerary! Corbett Waterfalls Ramnagar in Jim Corbett offers great views and rich cultural insights.,2026-08-27
Jim Corbett,4,Very clean and organized attraction. Garjiya Devi Temple Riverbed in Jim Corbett exceeded our expectations with great views of Garjiya temple riverbed steps.,2026-09-03
Jim Corbett,4,"Great photo spot in Jim Corbett. Corbett Grill Kumaoni Thali Restaurant was clean, peaceful, and easily accessible along kosi river bank.",2026-10-06
Jim Corbett,5,A masterclass in natural beauty! Dhikala Zone Forest Safari Entrance in Jim Corbett completely blew us away with its peaceful vibes.,2026-11-09
Jim Corbett,5,"Top recommendation for Uttarakhand! Corbett Waterfalls Ramnagar in Jim Corbett is magical, serene, and easily our favorite place.",2026-12-12
Varkala,1,Trekking towards Varkala Cliff Beach & Sunset View was a frustrating ordeal — heavy gridlock along cliff staircase in Varkala cost us two hours of precious time.,2026-01-07
Varkala,1,Unorganized visitor queues near Varkala cliff sunset boardwalk completely ruined our time at Janardhanaswamy Ancient Temple in Varkala. Restroom facilities were in terrible shape.,2026-02-10
Varkala,2,"Although Kapil Beach Backwaters Estuary holds historic value, aggressive street hawkers near Janardhanaswamy temple tank in Varkala made it hard to enjoy a quiet walk.",2026-03-13
